disposition,pl_orbper,pl_orbsmax,pl_rade,pl_eqt,st_teff,st_rad,st_mass,sy_dist
CONFIRMED,13.102,0.088,2.66,447.0,3746.0,0.554,0.548,120.311
CONFIRMED,6.535,0.063,3.31,558.0,3861.0,0.5776,0.569,94.0424
CONFIRMED,20.35954,,10.85,,3728.0,0.539092,0.535338,268.685
CONFIRMED,20.35919,,11.3,,,0.55,,268.685
CONFIRMED,20.35507390682,,10.50799334,350.82,3728.0,0.539092,,268.685
CONFIRMED,20.35847252,0.1208,10.55,377.0,3711.0,0.541,0.562,268.685
CONFIRMED,20.358748,,10.0,,,0.53,,268.685
CONFIRMED,20.359,,,,3728.0,0.539092,0.535338,268.685
CONFIRMED,6.68851,,2.25,,,0.658,,396.913
CONFIRMED,6.6874352,,2.79,,4476.0,0.69,,396.913
CONFIRMED,6.68796,0.0617,2.15,,4613.0,0.643,0.702,396.913
CONFIRMED,3.471149,,4.51,939.3,3840.6,0.542,0.571,182.536
CONFIRMED,3.471136,,5.16,,,0.61,,182.536
CONFIRMED,3.471341,0.038,4.75,,3889.72,0.587449,0.598864,182.536
CONFIRMED,3.471285,,4.37,,3720.0,0.5,,182.536
CONFIRMED,3.4712802624,,4.2314265,636.76,3696.0,0.563,,182.536
CONFIRMED,3.47114,0.03784,4.13,,3939.0,0.57,0.6,182.536
CONFIRMED,2.19945,,2.6,,,0.61,,182.536
CONFIRMED,2.198884,,2.42,1093.7,3840.6,0.542,0.571,182.536
CONFIRMED,5.657,0.06,2.433,,5912.0,1.58,1.15,476.703
CONFIRMED,5.65706,,2.16,1211.0,5989.0,1.09,,476.703
CONFIRMED,5.65688,0.0651,2.72,,5912.0,1.58,1.15,476.703
CONFIRMED,5.65621,,3.13,,,1.617,,476.703
CONFIRMED,5.656256,,2.08,,5840.0,1.03,,476.703
CONFIRMED,5.656304,,2.93920584,,5722.0,1.561446,1.049582,476.703
CONFIRMED,1.7292591,,11.0,,4271.0,0.66,,495.317
CONFIRMED,1.72926812424,,12.6001269,1073.56,4377.0,0.766495,,495.317
CONFIRMED,1.7292577,,11.4,,,0.729,,495.317
CONFIRMED,1.7292684,0.0224,6.71,,4103.0,0.445,0.503,495.317
CONFIRMED,1.729257,0.025,10.44,,4262.1,0.685548,0.682189,495.317
CONFIRMED,19.15344,,2.04,889.0,6445.0,1.12,,449.237
CONFIRMED,19.1541,0.13821,2.05,,6256.0,1.29,0.96,449.237
CONFIRMED,19.153,,2.4,,,1.25,,449.237
CONFIRMED,19.153765,,2.65,,6234.0,1.32,,449.237
CONFIRMED,19.15454,,2.47140597,,6114.0,1.328888,1.015093,449.237
CONFIRMED,31.6372,0.1779,1.89,,5054.0,0.76,0.75,349.881
CONFIRMED,31.6551,,2.48,,,0.774,,349.881
CONFIRMED,31.646306,,2.53,,4810.0,0.73,,349.881
CONFIRMED,20.5065,0.1344,2.24,,4899.0,0.73,0.77,313.764
CONFIRMED,20.507693,,2.78,,4728.0,0.72,,313.764
CONFIRMED,20.5107,,2.23,,,0.662,,313.764
CONFIRMED,2.770522,,3.19,,,0.696,,457.125
CONFIRMED,2.7706297,,3.36,,4329.0,0.67,,457.125
CONFIRMED,2.77065,0.0309,1.93,,4175.0,0.45,0.51,457.125
CONFIRMED,5.73597,0.0504,1.5,,4021.0,0.462,0.52,202.943
CONFIRMED,5.73594,0.0532,1.91,565.0,3930.0,0.57,0.61,202.943
CONFIRMED,5.73491,0.0509,1.92,634.0,4102.0,0.52,0.53,202.943
CONFIRMED,5.7348462,,2.4,,4088.0,0.62,,202.943
CONFIRMED,5.73649,,4.2,,,0.532,,202.943
CONFIRMED,10.93406,0.0783,1.92,511.0,4102.0,0.52,0.53,202.943
CONFIRMED,10.93459,,2.02,,,0.532,,202.943
CONFIRMED,10.93241,0.0818,2.26,456.0,3930.0,0.57,0.61,202.943
CONFIRMED,10.9324,0.0775,1.64,,4021.0,0.462,0.52,202.943
CONFIRMED,8.75198,,2.29,,,0.634,,257.443
CONFIRMED,8.7529874,,2.46,,4252.0,0.65,,257.443
CONFIRMED,8.7529,0.0705,1.59,,4326.0,0.546,0.611,257.443
REFUTED,13.008383,,15.65133315,,5526.0,1.420548,,367.6
REFUTED,13.0106,,12.9,,,,,367.6
REFUTED,13.00819,,20.1,,,1.76,,367.6
REFUTED,13.008278,,8.68,,4639.0,0.71,,367.6
CONFIRMED,3.5353975,,1.98,,3260.0,0.23,,1038.41
CONFIRMED,3.53482,0.0485,11.1,,6113.0,1.49,1.21,1038.41
CONFIRMED,3.535155,,16.6,,,2.07,,1038.41
CONFIRMED,3.535055,0.054,18.0,2004.0,7147.0,2.192,1.691,1038.41
CONFIRMED,12.20772,0.098,2.6,665.0,5263.0,0.807,0.851,138.018
CONFIRMED,12.207632,,2.47,,4684.0,0.72,,138.018
CONFIRMED,12.20773,,2.34,,,0.713,,138.018
CONFIRMED,12.2054,0.0975,2.5,,5269.0,0.85,0.83,138.018
CONFIRMED,12.2091165,,,,4555.0,0.824666,0.718,138.018
CONFIRMED,9.7843,0.0671,1.15,,3798.0,0.384,0.421,174.955
CONFIRMED,9.7833,0.0761,2.6116925,560.0,3990.0,0.643,0.615,174.955
CONFIRMED,2.84947127,,,,4279.0,0.737576,0.669,159.522
CONFIRMED,2.849271,,4.43,900.0,4300.0,0.715,0.688,159.522
CONFIRMED,2.8493,,,,4279.0,0.737576,0.669,159.522
CONFIRMED,2.8492816,,,,4456.0,0.63,0.696,159.522
CONFIRMED,2.849274,0.035,4.38,,4299.98,0.715385,0.687725,159.522
CONFIRMED,2.849282,,4.75272,912.0,4279.0,0.74,,159.522
CONFIRMED,2.849302,,4.07,,,0.662,,159.522
CONFIRMED,2.8492818,,4.43,,4237.0,0.65,,159.522
CONFIRMED,2.849258,0.03486,3.82,,4456.0,0.63,0.696,159.522
CONFIRMED,9.0073,0.0752,2.30905002,635.8,4413.0,0.671,0.699,264.213
CONFIRMED,9.007156,,2.53,,4388.0,0.68,,264.213
CONFIRMED,9.0063,0.0746,2.1,,4434.0,0.621,0.683,264.213
CONFIRMED,9.0074,,2.18,,,0.599,,264.213
CONFIRMED,7.0525273,,2.62,,4998.0,0.76,,181.746
CONFIRMED,7.05254,0.0692,2.68,,5413.0,0.86,0.89,181.746
CONFIRMED,7.05235,,2.72,,,0.837,,181.746
CONFIRMED,7.052475,,2.59425303,,5134.0,0.803348,0.857874,181.746
CONFIRMED,7.05240378,,,,5020.0,0.836424,0.834,181.746
CONFIRMED,2.53726,0.035,1.62,,5413.0,0.86,0.89,181.746
CONFIRMED,2.537071,,1.62512091,,5134.0,0.803348,0.857874,181.746
CONFIRMED,2.5370422,,1.64,,4998.0,0.76,,181.746
CONFIRMED,2.53712,,1.71,,,0.837,,181.746
CONFIRMED,22.881145,,1.78,,4998.0,0.76,,181.746
CONFIRMED,22.882,,1.84,,,0.837,,181.746
CONFIRMED,22.88159,,1.75221592,,5134.0,0.803348,0.857874,181.746
CONFIRMED,22.8827,0.1517,1.71,,5413.0,0.86,0.89,181.746
CONFIRMED,20.6921,0.1354,2.41,,5055.0,0.731,0.774,311.313
CONFIRMED,20.6915,,2.1,,,0.64,,311.313
CONFIRMED,20.698453,,2.69,,4775.0,0.73,,311.313
CONFIRMED,11.2954,0.0905,2.3,,5055.0,0.731,0.774,311.313
CONFIRMED,11.29665,,2.08,,,0.64,,311.313
CONFIRMED,11.295158,,2.47,,4775.0,0.73,,311.313
CONFIRMED,30.9349,0.1882,2.5,,5767.0,1.01,0.93,316.819
CONFIRMED,30.9403,,2.44,,,0.8649,,316.819
CONFIRMED,30.944648,,3.06,,5710.0,0.96,,316.819
CONFIRMED,30.944593,,2.31215242,,5617.0,0.86302,0.93034,316.819
CONFIRMED,30.94191,0.1898,2.5,615.0,5850.0,0.96,0.97,316.819
CONFIRMED,3.0026,,,,5630.0,1.45479,1.0,491.87
CONFIRMED,3.0026215,,14.0672,2254.0,5630.0,1.45,,491.87
CONFIRMED,3.00234671,,,,5630.0,1.45479,1.0,491.87
CONFIRMED,3.0026376,,6.45,,5425.0,0.86,,491.87
CONFIRMED,3.002627,0.04179,9.9,,5749.0,1.47,1.08,491.87
CONFIRMED,3.002654,,10.45,,,1.525,,491.87
CONFIRMED,3.00265,0.045,7.655747,1400.0,5500.0,1.12,0.97,491.87
CONFIRMED,2.573413,,1.93284331,,5761.0,1.015751,1.030202,405.732
CONFIRMED,2.5735352,,1.94,,5680.0,0.95,,405.732
CONFIRMED,2.57336,,1.92,1325.0,5748.0,0.995,0.97,405.732
CONFIRMED,2.57275378,,,,5718.0,1.00125,1.02,405.732
CONFIRMED,2.57302,0.0392,2.48,,6293.0,1.36,1.21,405.732
CONFIRMED,2.57333,,2.03,,,1.046,,405.732
CONFIRMED,6.67199,,2.02,666.0,4455.0,0.696,0.67,112.467
CONFIRMED,6.6717686,,2.18,,4500.0,0.69,,112.467
CONFIRMED,6.67010938,,,,4555.0,0.695645,0.718,112.467
CONFIRMED,6.671774,,1.92561267,,4636.0,0.647947,0.684147,112.467
CONFIRMED,6.67196,,1.697,,,0.577,,112.467
CONFIRMED,6.67202,0.0636,2.14,,4880.0,0.73,0.77,112.467
CONFIRMED,16.19803,,1.73,,,0.577,,112.467
CONFIRMED,16.1966,0.1148,2.14,,4880.0,0.73,0.77,112.467
CONFIRMED,16.197189,,2.11,,4500.0,0.69,,112.467
CONFIRMED,16.197201,,1.89069587,,4636.0,0.647947,0.684147,112.467
CONFIRMED,16.19697,,1.99,495.0,4455.0,0.696,0.67,112.467
CONFIRMED,20.2653,,2.89,,,1.269,,517.534
CONFIRMED,20.257,0.1627,3.22,,6771.0,1.63,1.4,517.534
CONFIRMED,20.258209,,2.08,,5686.0,0.95,,517.534
CONFIRMED,25.4556,0.189,3.9,,6771.0,1.63,1.4,517.534
CONFIRMED,25.457815,,2.99,,5686.0,0.95,,517.534
CONFIRMED,25.4569,,3.66,,,1.269,,517.534
CONFIRMED,6.53147301,,,,5391.0,0.875405,0.94,499.891
CONFIRMED,6.5311178,,2.85,,5313.0,0.82,,499.891
CONFIRMED,6.53142,,2.79,,,0.867,,499.891
CONFIRMED,6.53044,0.0619,2.07,,5312.0,0.726,0.741,499.891
CONFIRMED,12.647815,,1.38162499,,4799.0,0.668753,0.701917,
CONFIRMED,12.64655,,1.47,,,0.722,,
CONFIRMED,12.65309622,,,,,,,
CONFIRMED,12.6475,0.1014,1.58,,5213.0,0.84,0.87,
CONFIRMED,12.647849,,1.65,,4711.0,0.72,,
CONFIRMED,5.06939,,2.75,1427.0,5865.0,1.79,1.06,513.877
CONFIRMED,5.0689232,,2.93,,6490.0,1.59,,513.877
CONFIRMED,5.06963,0.05983,2.49,1372.0,5887.0,1.67,1.11,513.877
CONFIRMED,5.06965,0.06069,2.49,,5958.0,1.71,1.16,513.877
REFUTED,24.38724,,17.4,,,,,1574.05
REFUTED,24.3949924,,,,6059.0,1.53945,1.13,1574.05
REFUTED,24.38752,,22.4,,,1.43,,1574.05
REFUTED,24.3872,,,,6059.0,1.53945,1.13,1574.05
REFUTED,24.387407,,18.3,,5931.0,1.09,,1574.05
CONFIRMED,8.05423,,1.73,,,0.655,,168.652
CONFIRMED,8.054787,,1.82830556,,4893.0,0.702294,0.751397,168.652
CONFIRMED,8.0549321,,2.01,,4720.0,0.72,,168.652
CONFIRMED,8.05428,0.0708,1.58,,4746.0,0.675,0.73,168.652
CONFIRMED,7.06599,0.0591,2.32,,4127.0,0.491,0.551,180.697
CONFIRMED,7.065,,2.4,,,0.491,,180.697
CONFIRMED,7.0658874,,3.07,,4059.0,0.61,,180.697
CONFIRMED,28.6777,0.1864,4.12,,5715.0,2.13,1.05,738.553
CONFIRMED,28.6911,,4.3,,,1.597,,738.553
CONFIRMED,28.6781,0.1867,4.03523305,786.0,5700.0,1.533,1.056,738.553
CONFIRMED,28.67992,0.1814,2.67,651.0,5772.0,0.96,0.97,738.553
CONFIRMED,13.978518,,2.75039475,,5131.0,0.798574,0.847597,232.964
CONFIRMED,13.9782,,2.69,,,0.783,,232.964
CONFIRMED,13.98746633,,,,5064.0,0.792485,0.846,232.964
CONFIRMED,13.97876,,2.77,,5026.0,0.77,,232.964
CONFIRMED,13.97896,0.1112,2.89,,5622.0,0.93,0.94,232.964
CONFIRMED,6.9862794,,3.32,,3891.0,0.57,,153.192
CONFIRMED,6.98541,0.0559,2.15,,4006.0,0.426,0.477,153.192
CONFIRMED,5.57739,0.037,0.75,,3497.0,0.232,0.217,66.4321
CONFIRMED,5.577212,0.04,1.08,,3360.47,0.330989,0.271365,66.4321
CONFIRMED,5.5773147,,1.54,,3563.0,0.43,,66.4321
CONFIRMED,15.189034,0.078,1.16,,3360.47,0.330989,0.271365,66.4321
CONFIRMED,15.1871,0.0722,0.86,,3497.0,0.232,0.217,66.4321
CONFIRMED,7.760178,0.05,1.01,,3360.47,0.330989,0.271365,66.4321
CONFIRMED,7.7599,0.0461,0.73,,3497.0,0.232,0.217,66.4321
CONFIRMED,24.1669,0.098,0.82,,3497.0,0.232,0.217,66.4321
CONFIRMED,24.158868,0.106,1.29,,3360.47,0.330989,0.271365,66.4321
CONFIRMED,7.49569,,2.71,,,1.079,,269.183
CONFIRMED,7.495692,,2.62539115,,5844.0,1.051008,1.043192,269.183
CONFIRMED,7.4956613,,4.74,,6634.0,1.77,,269.183
CONFIRMED,7.49491004,,,,5865.0,1.05721,1.061,269.183
CONFIRMED,7.495,,,,5865.0,1.05721,1.061,269.183
CONFIRMED,7.49543,0.07619,2.45,,5922.0,1.06,1.05,269.183
CONFIRMED,7.49556,,2.58,968.0,5867.0,1.058,1.02,269.183
CONFIRMED,19.565557,,2.95906745,,5929.0,1.086156,0.987182,377.822
CONFIRMED,19.565086,,2.94,,5804.0,1.01,,377.822
CONFIRMED,19.5688,,3.66,,,1.047,,377.822
CONFIRMED,19.5666,0.1402,2.31,,6060.0,0.98,0.96,377.822
CONFIRMED,7.8142,0.081,2.67,,5995.0,1.56,1.16,561.93
CONFIRMED,7.817949,,2.54862479,,6022.0,1.238022,1.173509,561.93
CONFIRMED,7.81751,,3.08,,,1.492,,561.93
CONFIRMED,7.8173399,,2.16,,5800.0,1.01,,561.93
CONFIRMED,18.289,,3.16,,,1.492,,561.93
CONFIRMED,18.286069,,2.62624197,,6022.0,1.238022,1.173509,561.93
CONFIRMED,18.283257,,2.31,,5800.0,1.01,,561.93
CONFIRMED,18.311,0.1429,2.77,,5995.0,1.56,1.16,561.93
REFUTED,11.98934,,14.77,,,1.726,,693.334
REFUTED,11.989686,,9.01,,5700.0,0.96,,693.334
REFUTED,23.9726,,11.1,,,,,693.334
REFUTED,11.99899626,,,,5759.0,1.57442,1.03,693.334
REFUTED,11.9897,,,,5759.0,1.57442,1.03,693.334
CONFIRMED,8.199796,,2.3,,4970.0,0.76,0.8,141.731
CONFIRMED,8.20075,0.076,2.47,,5297.0,0.83,0.87,141.731
CONFIRMED,8.20023,,2.53,,,0.782,,141.731
CONFIRMED,8.2000844,0.0753,2.4996027,806.0,5160.0,0.792,0.847,141.731
CONFIRMED,8.199814,,2.49801045,,5070.0,0.783982,0.851503,141.731
CONFIRMED,8.2008,,,,4865.6,0.793476,0.793,141.731
CONFIRMED,8.20008746059,,2.79975419,704.46,4865.6,0.793476,,141.731
REFUTED,2.29016,,1.42,,,,,146.905
REFUTED,2.294185,,1.95611,1065.39,5062.0,0.707445,,146.905
CONFIRMED,10.993948,,3.14685573,,5839.0,1.038427,1.06195,256.011
CONFIRMED,10.9947,0.0988,4.09,1022.0,5897.0,1.265,1.066,256.011
CONFIRMED,10.99497,,3.99,925.0,5853.0,1.247,1.01,256.011
CONFIRMED,21.99036193738,,4.60346552,699.16,5294.0,1.33417,,256.011
CONFIRMED,10.994748,,4.05,,5926.0,1.247,1.06,256.011
CONFIRMED,10.99501,,4.55,,,1.3704,,256.011
CONFIRMED,10.99573,0.0987,3.69,,5926.0,1.28,1.06,256.011
CONFIRMED,10.3535,0.0877,3.32,,5147.0,0.8,0.84,403.513
CONFIRMED,10.353263,,3.09,,4797.0,0.73,,403.513
CONFIRMED,10.35848367,,,,4779.0,0.771581,0.77,403.513
CONFIRMED,10.35176,0.0856,2.97,691.0,4890.0,0.74,0.79,403.513
CONFIRMED,10.35239,0.0856,3.58,631.0,4870.0,0.74,0.78,403.513
CONFIRMED,10.3516,,2.86,,,0.712,,403.513
CONFIRMED,5.0639064,,2.46,,4797.0,0.73,,403.513
CONFIRMED,5.06468,,2.31,877.0,,,,403.513
CONFIRMED,5.06347,,2.32,,,0.712,,403.513
CONFIRMED,5.06416,0.0532,2.41,801.0,4870.0,0.74,0.78,403.513
CONFIRMED,5.06408,0.0545,2.44,,5147.0,0.8,0.84,403.513
CONFIRMED,19.0912,,2.03,,,0.785,,200.802
CONFIRMED,19.09995,,2.11327433,,5377.0,0.841458,0.913111,200.802
CONFIRMED,19.0918,0.135,2.01,,5441.0,0.87,0.9,200.802
CONFIRMED,5.605309,,1.48914397,,5377.0,0.841458,0.913111,200.802
CONFIRMED,5.605,0.0596,1.47,,5441.0,0.87,0.9,200.802
CONFIRMED,5.60473,,1.41,,,0.785,,200.802
CONFIRMED,28.8819,,2.39,,,0.785,,200.802
CONFIRMED,28.867253,,2.55211506,,5377.0,0.841458,0.913111,200.802
CONFIRMED,6.10099028,,,,4784.0,0.756173,0.772,252.318
CONFIRMED,6.10241,,2.38,,,0.702,,252.318
CONFIRMED,6.10224,0.0579,1.82,,4530.0,0.631,0.697,252.318
CONFIRMED,6.102325,0.059,1.97,,4674.13,0.634663,0.745273,252.318
REFUTED,7.195834,,2.6,,,,,1741.97
CONFIRMED,2.747227,0.032,1.71,,3875.75,0.547001,0.594112,125.529
CONFIRMED,2.74697,0.03014,1.244,,3910.0,0.424,0.484,125.529
CONFIRMED,2.747128,,1.36,,,0.424,,125.529
CONFIRMED,10.00102551,,,,3848.0,0.562821,0.556642,125.529
CONFIRMED,9.99791,,1.7,,,0.424,,125.529
CONFIRMED,9.99767,0.07131,1.483,,3910.0,0.424,0.484,125.529
CONFIRMED,9.997442,0.076,2.11,,3875.75,0.547001,0.594112,125.529
CONFIRMED,6.4215,0.0665,2.41,,5652.0,0.93,0.95,284.876
CONFIRMED,6.42149,,2.51,,,0.836,,284.876
CONFIRMED,27.86,0.1768,2.03,,5652.0,0.93,0.95,284.876
CONFIRMED,27.8522,,2.16,,,0.836,,284.876
CONFIRMED,0.684541,,1.36,,,0.671,,97.2179
CONFIRMED,0.684533,0.01263,1.01,,4268.0,0.507,0.573,97.2179
CONFIRMED,0.684559,,1.2,,4427.0,0.68,,97.2179
CONFIRMED,0.68458757,,,,4222.0,0.734112,0.66,97.2179
CONFIRMED,0.684557,0.013,1.37,,4376.21,0.675849,0.69834,97.2179
CONFIRMED,0.684575,,1.4,,4462.0,0.71,,97.2179
CONFIRMED,0.684553,,1.27572042,,4441.0,0.646851,0.678307,97.2179
CONFIRMED,0.68453862616,,1.4,1355.0,4232.0,0.71,0.7,97.2179
CONFIRMED,8.775864,,1.97521161,,5129.0,0.721964,0.757495,258.699
CONFIRMED,8.77683,0.077,1.96,,5482.0,0.76,0.79,258.699
CONFIRMED,8.77709,,5.1,,,0.8,,258.699
CONFIRMED,9.72664,,8.42,,,1.508,,491.242
CONFIRMED,9.726618,0.094,7.6,979.0,5747.0,1.401,1.164,491.242
CONFIRMED,9.72739,0.0876,4.6,,5406.0,0.93,0.947,491.242
CONFIRMED,9.72665,,7.23871,1214.0,5583.6,1.45,,491.242
CONFIRMED,4.61228,0.042,2.3,,3624.15,0.459539,0.477046,110.561
CONFIRMED,4.61244,,1.27,,,0.256,,110.561
CONFIRMED,4.6122,0.0345,1.23,,3537.0,0.256,0.258,110.561
CONFIRMED,1.095962,,0.617,,,0.318,,86.0386
CONFIRMED,1.096026,0.01462,0.615,,3691.0,0.318,0.347,86.0386
CONFIRMED,1.095979,0.017,1.08,,3677.0,0.535057,0.531616,86.0386
CONFIRMED,18.4474,0.1098,5.6,,4052.0,0.468,0.519,82.9631
CONFIRMED,18.44883,0.0848,1.6,284.0,3468.0,0.25,0.24,82.9631
CONFIRMED,18.448653,,3.33,,3765.0,0.52,,82.9631
CONFIRMED,18.44951,,3.09,,,0.468,,82.9631
CONFIRMED,18.4498,0.091,2.25,314.0,3390.0,0.31,0.3,82.9631
CONFIRMED,13.71468745,,,,4133.13,0.650887,0.647,134.188
CONFIRMED,13.734907,0.1,2.53,,4421.98,0.634754,0.704613,134.188
CONFIRMED,13.7311,0.0926,2.04,,4136.0,0.494,0.562,134.188
CONFIRMED,13.733314,0.096,2.6,502.0,4484.0,0.619,0.629,134.188
CONFIRMED,13.73288,,2.64,,,0.646,,134.188
CONFIRMED,2.90022,,1.36,,,0.646,,134.188
CONFIRMED,2.900706,0.035,1.3,,4421.98,0.634754,0.704613,134.188
CONFIRMED,2.90032,0.0328,1.02,,4136.0,0.494,0.562,134.188
CONFIRMED,1.41929871,,,,3326.0,0.361559,0.347552,62.5785
CONFIRMED,1.419604,0.018,1.22,,3488.9,0.32067,0.383934,62.5785
CONFIRMED,1.419714,,1.18,,,0.284,,62.5785
CONFIRMED,1.419549,0.0164,1.1,,3622.0,0.284,0.292,62.5785
REFUTED,0.701818,,2.56,,,,,481.573
CONFIRMED,10.134016,0.0696,3.88,383.0,3548.0,0.42,0.44,179.854
CONFIRMED,10.13389,0.0653,3.47,,3471.0,0.402,0.361,179.854
CONFIRMED,10.134279,,14.8,,,0.43,,179.854
CONFIRMED,10.1338,,,,3411.0,0.414978,0.408283,179.854
CONFIRMED,10.135091,,3.7,,3410.0,0.44,0.43,179.854
CONFIRMED,10.134231,,1.76,,,0.226,,179.854
CONFIRMED,10.1346454,0.0525,3.31,474.0,3566.0,0.4,0.41,179.854
CONFIRMED,10.13446,,1.92,,,0.226,,179.854
CONFIRMED,8.406,,,,4642.56,4.70881,,878.43
CONFIRMED,8.405276,,8.04276104,,4836.0,2.949151,1.054213,878.43
CONFIRMED,,0.081,14.68379,,,4.2,1.16,878.43
CONFIRMED,8.4071591,,10.1248,910.0,4642.6,4.71,,878.43
CONFIRMED,8.406726,0.086,10.61,1499.0,4717.0,4.47,1.2,878.43
CONFIRMED,8.4061,,14.68379,,4790.0,4.2,1.16,878.43
CONFIRMED,8.40685,,10.88,,,4.09,,878.43
CONFIRMED,8.407115,0.0854,13.45077684,1566.0,4673.0,4.14,1.17,878.43
CONFIRMED,8.406951,,11.5,,,4.79,,878.43
CONFIRMED,8.4061,,14.68379,,4790.0,4.2,1.16,878.43
CONFIRMED,10.13682,,4.6,,,1.37,,518.625
CONFIRMED,10.13675,0.0943,4.3,1102.0,6120.0,1.311,1.074,518.625
CONFIRMED,10.136796,,5.00805298,,6095.0,1.5082,1.155595,518.625
CONFIRMED,10.13693,,4.93,1093.0,6103.0,1.565,0.91,518.625
CONFIRMED,10.13892836,,,,6283.0,1.50696,1.23,518.625
CONFIRMED,10.136527,,4.5,,,1.39,,518.625
CONFIRMED,10.136448,0.0974,5.2,1092.0,6172.0,1.57,1.2,518.625
CONFIRMED,10.1367283,,5.44119,1563.0,6283.0,1.51,,518.625
CONFIRMED,10.1367349,0.0986,5.06645928,1185.0,6260.0,1.518,1.246,518.625
CONFIRMED,10.136,,,,6283.0,1.50696,1.23,518.625
CONFIRMED,18.24841,,12.48,,,2.71,,519.229
CONFIRMED,18.25,,,,6073.27,2.73115,1.14,519.229
CONFIRMED,18.249,0.159,14.45961,,5990.0,3.1,1.6,519.229
CONFIRMED,18.251985,0.1597,11.73,1113.0,6217.0,2.63,1.63,519.229
CONFIRMED,18.248708,,10.53585955,,6033.0,2.276457,1.424556,519.229
CONFIRMED,18.24783,0.153,11.88151954,1184.0,6069.0,2.55,1.44,519.229
CONFIRMED,18.252213,,8.3,,,1.98,,519.229
CONFIRMED,18.24901,,12.37,1108.0,6053.0,2.66,1.48,519.229
CONFIRMED,1.33711716,,,,4645.0,0.713,0.74,181.374
CONFIRMED,1.337116562,,,,4645.0,0.713,0.74,181.374
CONFIRMED,1.337,,,,4459.0,0.763091,0.699,181.374
CONFIRMED,1.33711647,0.02153,14.056,1344.0,4645.0,0.776,0.743,181.374
CONFIRMED,1.337116553,0.0216,12.89035,,4645.0,0.713,0.74,181.374
CONFIRMED,1.337116,,11.5,,,0.66,,181.374
CONFIRMED,1.3371164,,,,,,,181.374
CONFIRMED,1.3371182,0.02149,12.823,1292.0,4645.0,0.713,0.74,181.374
CONFIRMED,1.33711405,,,,4459.0,0.763091,0.699,181.374
CONFIRMED,1.33711569,,11.85,,,0.6629,,181.374
CONFIRMED,1.33711647,0.02153,14.056086,,4645.0,0.776,0.743,181.374
CONFIRMED,1.5108261,,,,2566.0,0.1192,0.0898,
CONFIRMED,1.51087,,,,,,,
CONFIRMED,1.51087081,0.01111,1.086,400.1,2559.0,0.117,0.0802,
CONFIRMED,1.51088432,0.011534,,397.6,2520.0,0.1234,0.0898,
CONFIRMED,1.510826,0.01154,1.116,,2566.0,0.1192,0.0898,
CONFIRMED,,0.01154775,1.121,,,,0.089,
CONFIRMED,1.51094471179,,1.20389172,802.86,5780.0,0.114827,,
CONFIRMED,1.510848,0.01111,1.113,400.0,2550.0,0.117,0.08,
CONFIRMED,,,,366.0,,0.114827,0.090778,
CONFIRMED,2.421937,0.0158,1.097,,2566.0,0.1192,0.0898,
CONFIRMED,2.421848,0.01522,1.049,342.0,2550.0,0.117,0.08,
CONFIRMED,2.4218233,0.01521,1.056,341.9,2559.0,0.117,0.0802,
CONFIRMED,2.4219371,,,,2566.0,0.1192,0.0898,
CONFIRMED,2.42179346,0.01579,,339.7,2520.0,0.1234,0.0898,
CONFIRMED,,0.01581512,1.095,,,,0.089,
CONFIRMED,,,,315.0,,0.114827,0.090778,
CONFIRMED,4.04961,0.02144,0.772,288.0,2559.0,0.117,0.0802,
CONFIRMED,,0.02228038,0.784,,,,0.089,
CONFIRMED,4.049219,0.02227,0.788,,2566.0,0.1192,0.0898,
CONFIRMED,4.04978035,0.02226,,286.2,2520.0,0.1234,0.0898,
CONFIRMED,6.09956479,0.02924,,249.7,2520.0,0.1234,0.0898,
CONFIRMED,6.101013,0.02925,0.92,,2566.0,0.1192,0.0898,
CONFIRMED,6.099615,0.02817,0.918,251.3,2559.0,0.117,0.0802,
CONFIRMED,6.09705,,,,,,,
CONFIRMED,,0.02928285,0.91,,,,0.089,
CONFIRMED,,0.03853361,1.046,,,,0.089,
CONFIRMED,9.20659399,0.038774,,217.7,2520.0,0.1234,0.0898,
CONFIRMED,9.2129,,,,,,,
CONFIRMED,9.20754,0.03849,1.045,,2566.0,0.1192,0.0898,
CONFIRMED,9.20669,0.0371,1.045,219.0,2559.0,0.117,0.0802,
CONFIRMED,,0.04687692,1.148,,,,0.089,
CONFIRMED,12.35294,0.0451,1.127,198.6,2559.0,0.117,0.0802,
CONFIRMED,12.352446,0.04683,1.129,,2566.0,0.1192,0.0898,
CONFIRMED,12.3535557,0.04681528,,197.3,2520.0,0.1234,0.0898,
CONFIRMED,18.772866,0.06189,0.755,,2566.0,0.1192,0.0898,
CONFIRMED,,0.06193488,0.773,,,,0.089,
CONFIRMED,18.767,,0.752,173.0,,0.114827,0.090778,
CONFIRMED,18.7672745,0.0618656,,171.7,2520.0,0.1234,0.0898,
CONFIRMED,20.0,0.063,0.755,168.0,2559.0,0.117,0.0802,
CONFIRMED,24.1396,0.1688,10.27,677.0,,1.345,1.101,108.199
CONFIRMED,24.13861,0.1687,10.22,668.0,4970.0,1.314,1.099,108.199
CONFIRMED,24.1315,,9.53,,,1.33,1.095,108.199
CONFIRMED,24.1399,0.1719,9.72939525,,5050.0,1.278,1.17,108.199
CONFIRMED,24.141341,,,,,1.407,1.135,108.199
